id,record_id,reshoot_idx_id,data_type_id,state_id,Date
1,10088883,1,1,1,23-03-2016 07:13:19:024
3,10088937,1,1,1,23-03-2016 03:27:27:232
5,10088938,1,1,1,23-03-2016 03:28:08:864
7,10088939,1,1,1,23-03-2016 03:28:56:112
9,10088940,1,1,1,23-03-2016 03:29:34:432
11,10088941,1,1,1,23-03-2016 01:35:47:392
13,10088942,1,1,1,23-03-2016 01:35:03:744
15,10088948,1,1,1,23-03-2016 08:08:04:080
17,10088949,1,1,1,23-03-2016 08:08:41:712
19,10088950,1,1,1,23-03-2016 08:09:23:952
21,10088951,1,1,1,23-03-2016 08:10:00:768
23,10088952,1,1,1,23-03-2016 08:10:57:616
25,10088953,1,1,1,23-03-2016 08:11:36:064
27,10088954,1,1,1,23-03-2016 07:50:09:136
29,10088955,1,1,1,23-03-2016 07:50:50:576
31,10088956,1,1,1,23-03-2016 07:51:30:816
33,10088957,1,1,1,23-03-2016 07:51:08:576
35,10088958,1,1,1,23-03-2016 07:52:03:232
39,10088960,1,1,1,23-03-2016 07:53:19:792
41,10088961,1,1,1,23-03-2016 07:54:02:432
43,10088962,1,1,1,23-03-2016 07:54:40:064
45,10088963,1,1,1,23-03-2016 07:55:34:064
47,10088964,1,1,1,23-03-2016 07:54:20:432
49,10088965,1,1,1,23-03-2016 07:55:16:064
51,10088966,1,1,1,23-03-2016 07:57:30:192
53,10088967,1,1,1,23-03-2016 07:58:19:440
55,10088968,1,1,1,23-03-2016 07:59:45:920
57,10088969,1,1,1,23-03-2016 08:00:25:072
59,10088970,1,1,1,23-03-2016 08:01:06:288
61,10088971,1,1,1,23-03-2016 08:02:00:288
63,10088973,1,1,1,23-03-2016 01:23:06:800
65,10088974,1,1,1,23-03-2016 01:36:33:008
67,10088975,1,1,1,23-03-2016 01:37:21:776
70,7576723,1,1,1,23-03-2016 04:55:47:232
72,7576724,1,1,1,23-03-2016 04:56:24:272
74,7576725,1,1,1,23-03-2016 04:57:03:104
76,7576726,1,1,1,23-03-2016 04:57:37:632
78,7576727,1,1,1,23-03-2016 04:58:13:360
80,7579151,1,1,1,23-03-2016 00:28:47:584
84,7579152,84,1,1,23-03-2016 00:28:07:120
86,7579157,1,1,1,23-03-2016 00:25:11:648
88,7581720,1,1,1,23-03-2016 00:09:12:384
90,7581721,1,1,1,23-03-2016 00:08:07:344
92,7581722,1,1,1,23-03-2016 00:06:46:464
94,7581723,1,1,1,23-03-2016 00:05:18:768
98,7584378,84,1,1,23-03-2016 06:51:41:888
100,7584379,1,1,1,23-03-2016 06:31:45:936
102,7584380,1,1,1,23-03-2016 06:32:27:440
104,7584381,1,1,1,23-03-2016 06:33:13:584
106,7584382,1,1,1,23-03-2016 06:33:55:552
110,7584383,84,1,1,23-03-2016 06:35:44:096
112,7584384,1,1,1,23-03-2016 06:36:44:320
114,7584385,1,1,1,23-03-2016 06:37:38:320
116,7592912,1,1,1,23-03-2016 06:51:23:888
118,7592913,1,1,1,23-03-2016 06:52:13:808
120,7592914,1,1,1,23-03-2016 06:52:53:136
122,7592915,1,1,1,23-03-2016 06:31:27:936
124,7592916,1,1,1,23-03-2016 06:32:09:440
126,7592917,1,1,1,23-03-2016 06:32:55:584
128,7592918,1,1,1,23-03-2016 06:33:37:552
130,7592919,1,1,1,23-03-2016 06:34:32:096
132,7592920,1,1,1,23-03-2016 06:35:26:096
134,7592921,1,1,1,23-03-2016 06:36:20:096
136,7592922,1,1,1,23-03-2016 06:37:20:320
138,7592923,1,1,1,23-03-2016 06:38:14:320
140,7592924,1,1,1,23-03-2016 06:39:00:544
142,7592925,1,1,1,23-03-2016 06:39:41:360
144,7592926,1,1,1,23-03-2016 06:40:22:320
146,7592927,1,1,1,23-03-2016 06:41:03:248
148,7592928,1,1,1,23-03-2016 06:28:07:056
152,7592930,1,1,1,23-03-2016 06:26:49:168
154,7592931,1,1,1,23-03-2016 06:25:53:440
156,7592932,1,1,1,23-03-2016 06:25:04:192
158,7592933,1,1,1,23-03-2016 06:24:17:664
160,7592934,1,1,1,23-03-2016 06:23:27:520
162,7592935,1,1,1,23-03-2016 06:22:35:472
164,7592936,1,1,1,23-03-2016 06:21:39:920
166,7592937,1,1,1,23-03-2016 06:20:46:192
168,7592938,1,1,1,23-03-2016 06:19:53:424
170,7592939,1,1,1,23-03-2016 06:19:00:496
172,7592940,1,1,1,23-03-2016 06:17:56:320
174,7592941,1,1,1,23-03-2016 06:17:12:608
176,7592942,1,1,1,23-03-2016 06:16:32:880
178,7592946,1,1,1,23-03-2016 06:14:31:376
180,7595959,1,1,1,23-03-2016 08:41:51:856
182,7595960,1,1,1,23-03-2016 08:40:56:416
184,7595961,1,1,1,23-03-2016 08:39:35:360
186,7595965,1,1,1,23-03-2016 08:35:13:072
188,7599088,1,1,1,23-03-2016 09:00:43:376
190,7599089,1,1,1,23-03-2016 10:03:12:896
192,7599090,1,1,1,23-03-2016 10:02:07:040
194,7599091,1,1,1,23-03-2016 10:01:26:800
196,7599092,1,1,1,23-03-2016 10:00:48:256
198,7599093,1,1,1,23-03-2016 10:12:24:608
200,7599116,1,1,1,23-03-2016 09:48:49:328
202,7602242,1,1,1,23-03-2016 11:12:27:056
204,7602243,1,1,1,23-03-2016 11:13:14:800
206,7602244,1,1,1,23-03-2016 11:13:58:032
208,7602245,1,1,1,23-03-2016 11:15:11:184
210,7602246,1,1,1,23-03-2016 11:16:17:456
212,7602247,1,1,1,23-03-2016 11:17:29:312
214,7602248,1,1,1,23-03-2016 11:18:27:984
216,7602249,1,1,1,23-03-2016 11:19:38:112
218,7602250,1,1,1,23-03-2016 11:20:32:112
220,7602251,1,1,1,23-03-2016 11:21:48:336
222,7602252,1,1,1,23-03-2016 11:22:44:112
224,7602262,1,1,1,23-03-2016 11:01:51:200
226,7602263,1,1,1,23-03-2016 11:02:45:200
228,7602264,1,1,1,23-03-2016 11:31:32:800
230,7602265,1,1,1,23-03-2016 11:32:16:848
232,7602266,1,1,1,23-03-2016 11:32:58:288
234,7602267,1,1,1,23-03-2016 11:33:35:312
236,7602268,1,1,1,23-03-2016 11:34:13:840
238,7602269,1,1,1,23-03-2016 11:34:57:472
240,7602270,1,1,1,23-03-2016 11:35:41:328
242,7602271,1,1,1,23-03-2016 11:36:33:872
244,7602272,1,1,1,23-03-2016 11:37:29:424
248,7602274,1,1,1,23-03-2016 11:39:05:504
250,7602275,1,1,1,23-03-2016 11:39:49:344
252,7602276,1,1,1,23-03-2016 11:40:44:592
254,7602277,1,1,1,23-03-2016 11:41:29:728
256,7602278,1,1,1,23-03-2016 11:42:21:472
258,7602279,1,1,1,23-03-2016 11:43:08:608
260,7602280,1,1,1,23-03-2016 11:44:01:664
262,7602281,1,1,1,23-03-2016 11:44:56:896
264,7602283,1,1,1,23-03-2016 11:45:43:136
266,7602284,1,1,1,23-03-2016 11:46:26:768
268,7602285,1,1,1,23-03-2016 11:47:11:104
270,7602286,1,1,1,23-03-2016 11:48:04:624
272,7602287,1,1,1,23-03-2016 11:48:45:280
274,7602288,1,1,1,23-03-2016 11:49:24:112
276,7602289,1,1,1,23-03-2016 11:50:09:232
278,7602290,1,1,1,23-03-2016 11:50:51:488
280,7602291,1,1,1,23-03-2016 11:53:39:776
282,7602292,1,1,1,23-03-2016 11:54:21:408
284,7602293,1,1,1,23-03-2016 11:55:04:032
286,7602300,1,1,1,23-03-2016 11:57:34:912
288,7602301,1,1,1,23-03-2016 11:58:45:088
290,7602302,1,1,1,23-03-2016 11:59:27:632
292,7602303,1,1,1,23-03-2016 12:00:09:648
294,7602304,1,1,1,23-03-2016 12:00:55:296
296,7602305,1,1,1,23-03-2016 12:01:37:024
298,7602306,1,1,1,23-03-2016 12:02:42:064
300,7602307,1,1,1,23-03-2016 12:03:43:920
302,7602308,1,1,1,23-03-2016 12:04:35:168
304,7602309,1,1,1,23-03-2016 12:05:16:896
306,7602310,1,1,1,23-03-2016 12:06:10:448
308,7602311,1,1,1,23-03-2016 12:06:50:880
310,7602312,1,1,1,23-03-2016 12:07:33:392
312,7602313,1,1,1,23-03-2016 12:08:18:624
314,7602314,1,1,1,23-03-2016 12:09:02:832
316,7602315,1,1,1,23-03-2016 12:09:47:680
318,7605534,1,1,1,23-03-2016 12:04:01:920
320,7605535,1,1,1,23-03-2016 12:06:28:448
322,7605536,1,1,1,23-03-2016 12:07:15:392
324,7605537,1,1,1,23-03-2016 12:08:00:624
326,7605538,1,1,1,23-03-2016 12:08:44:832
328,7605539,1,1,1,23-03-2016 12:10:05:680
330,7605540,1,1,1,23-03-2016 12:11:01:808
332,7605541,1,1,1,23-03-2016 12:11:52:848
334,7605542,1,1,1,23-03-2016 12:12:50:000
336,7605543,1,1,1,23-03-2016 12:13:44:352
338,7605544,1,1,1,23-03-2016 12:14:33:296
340,7605545,1,1,1,23-03-2016 12:15:20:336
342,7605546,1,1,1,23-03-2016 12:16:08:576
344,7605547,1,1,1,23-03-2016 12:17:26:432
346,7605548,1,1,1,23-03-2016 12:18:21:696
348,7605549,1,1,1,23-03-2016 12:19:18:320
350,7605550,1,1,1,23-03-2016 12:20:41:008
352,7605551,1,1,1,23-03-2016 13:27:10:912
354,7605552,1,1,1,23-03-2016 13:28:34:224
356,7605553,1,1,1,23-03-2016 13:29:46:224
358,7605554,1,1,1,23-03-2016 13:30:40:224
360,7605555,1,1,1,23-03-2016 13:31:34:224
362,7605556,1,1,1,23-03-2016 13:32:51:136
364,7605557,1,1,1,23-03-2016 13:34:10:224
366,7605558,1,1,1,23-03-2016 13:35:04:224
368,7605559,1,1,1,23-03-2016 13:36:24:144
370,7605560,1,1,1,23-03-2016 13:38:01:120
372,7605561,1,1,1,23-03-2016 13:36:42:144
374,7605562,1,1,1,23-03-2016 13:35:40:224
376,7605563,1,1,1,23-03-2016 13:34:46:224
378,7605564,1,1,1,23-03-2016 13:33:52:224
380,7605565,1,1,1,23-03-2016 13:33:09:136
382,7605566,1,1,1,23-03-2016 13:32:10:224
384,7605567,1,1,1,23-03-2016 13:31:16:224
386,7605568,1,1,1,23-03-2016 13:30:22:224
390,7605569,84,1,1,23-03-2016 13:29:28:224
392,7605570,1,1,1,23-03-2016 13:26:52:912
394,7605571,1,1,1,23-03-2016 13:26:13:872
396,7605572,1,1,1,23-03-2016 13:25:21:088
398,7605573,1,1,1,23-03-2016 13:24:45:088
400,7605574,1,1,1,23-03-2016 13:23:08:000
402,7605574,84,1,1,23-03-2016 13:24:06:048
406,7605577,84,1,1,23-03-2016 10:56:25:328
408,7605578,1,1,1,23-03-2016 10:35:11:840
410,7605579,1,1,1,23-03-2016 10:34:19:984
412,7605580,1,1,1,23-03-2016 10:32:54:224
414,7605581,1,1,1,23-03-2016 10:28:05:824
416,7605582,1,1,1,23-03-2016 10:27:21:488
418,7605583,1,1,1,23-03-2016 10:26:26:528
420,7605584,1,1,1,23-03-2016 10:25:31:392
422,7605585,1,1,1,23-03-2016 10:24:44:048
424,7605589,1,1,1,23-03-2016 10:08:37:936
426,7605590,1,1,1,23-03-2016 10:07:45:728
428,7605591,1,1,1,23-03-2016 10:06:51:728
430,7605592,1,1,1,23-03-2016 10:05:53:408
432,7605593,1,1,1,23-03-2016 10:04:58:272
434,7605594,1,1,1,23-03-2016 10:04:15:408
436,7605595,1,1,1,23-03-2016 10:03:30:896
438,7605596,1,1,1,23-03-2016 10:02:34:768
440,7605597,1,1,1,23-03-2016 10:01:44:800
442,7608894,1,1,1,23-03-2016 03:35:44:304
444,7608895,1,1,1,23-03-2016 03:34:56:160
446,7608896,1,1,1,23-03-2016 03:34:06:736
448,7608897,1,1,1,23-03-2016 03:29:52:432
450,7608898,1,1,1,23-03-2016 03:27:45:232
452,7608899,1,1,1,23-03-2016 03:26:08:576
456,7608901,1,1,1,23-03-2016 03:24:24:800
458,7608902,1,1,1,23-03-2016 03:23:37:168
460,7608903,1,1,1,23-03-2016 03:22:49:936
464,7608904,84,1,1,23-03-2016 03:22:00:096
466,7608905,1,1,1,23-03-2016 03:20:21:712
468,7608906,1,1,1,23-03-2016 03:19:28:784
470,7608907,1,1,1,23-03-2016 03:18:11:600
472,7608908,1,1,1,23-03-2016 03:17:00:048
474,7608909,1,1,1,23-03-2016 05:47:50:208
476,7608910,1,1,1,23-03-2016 05:34:28:896
480,7608911,84,1,1,23-03-2016 05:33:27:136
484,7608912,84,1,1,23-03-2016 05:32:20:192
486,7608913,1,1,1,23-03-2016 05:30:05:056
488,7608914,1,1,1,23-03-2016 05:29:03:040
490,7608915,1,1,1,23-03-2016 05:28:13:760
492,7608916,1,1,1,23-03-2016 05:21:23:632
494,7608917,1,1,1,23-03-2016 05:22:17:632
496,7608918,1,1,1,23-03-2016 05:23:45:408
498,7608919,1,1,1,23-03-2016 05:25:50:720
500,7608920,1,1,1,23-03-2016 05:25:00:272
502,7608921,1,1,1,23-03-2016 05:24:21:408
504,7608922,1,1,1,23-03-2016 05:23:06:896
506,7608923,1,1,1,23-03-2016 05:21:59:632
508,7608924,1,1,1,23-03-2016 05:20:47:184
510,7608925,1,1,1,23-03-2016 05:19:58:560
512,7608927,1,1,1,23-03-2016 07:56:54:192
514,7608928,1,1,1,23-03-2016 07:58:59:392
516,7608929,1,1,1,23-03-2016 08:00:03:920
518,7608930,1,1,1,23-03-2016 08:00:48:288
520,7608931,1,1,1,23-03-2016 08:01:42:288
522,7608932,1,1,1,23-03-2016 08:02:49:312
524,7608933,1,1,1,23-03-2016 08:03:40:864
526,7608934,1,1,1,23-03-2016 08:04:35:008
530,7608935,84,1,1,23-03-2016 08:06:23:008
532,7608936,1,1,1,23-03-2016 08:07:02:512
534,7608937,1,1,1,23-03-2016 08:07:41:552
536,7608938,1,1,1,23-03-2016 08:08:22:096
538,7608939,1,1,1,23-03-2016 08:08:59:712
540,7608940,1,1,1,23-03-2016 08:09:42:464
542,7608941,1,1,1,23-03-2016 09:21:28:816
544,7608942,1,1,1,23-03-2016 09:20:13:840
546,7608943,1,1,1,23-03-2016 09:17:13:600
548,7608944,1,1,1,23-03-2016 09:15:57:744
550,7608945,1,1,1,23-03-2016 09:15:05:472
552,7608946,1,1,1,23-03-2016 09:13:52:624
554,7608947,1,1,1,23-03-2016 09:12:58:752
556,7608948,1,1,1,23-03-2016 09:11:44:816
558,7608949,1,1,1,23-03-2016 09:08:52:560
560,7608949,84,1,1,23-03-2016 09:10:55:152
562,7608950,1,1,1,23-03-2016 09:04:32:880
564,7608951,1,1,1,23-03-2016 09:03:27:408
566,7608952,1,1,1,23-03-2016 09:02:37:072
568,7608953,1,1,1,23-03-2016 09:01:44:224
570,7608954,1,1,1,23-03-2016 09:01:01:376
572,7608955,1,1,1,23-03-2016 09:00:03:744
574,7608956,1,1,1,23-03-2016 08:12:28:288
576,7608957,1,1,1,23-03-2016 08:13:24:144
578,7608958,1,1,1,23-03-2016 08:14:29:184
580,7608959,1,1,1,23-03-2016 09:41:41:088
582,7608960,1,1,1,23-03-2016 14:22:18:688
584,7608961,1,1,1,23-03-2016 14:21:25:056
586,7608962,1,1,1,23-03-2016 13:56:03:680
588,7608963,1,1,1,23-03-2016 13:55:22:848
590,7608964,1,1,1,23-03-2016 13:54:33:808
592,7608965,1,1,1,23-03-2016 13:53:52:464
594,7608966,1,1,1,23-03-2016 13:53:08:224
596,7608967,1,1,1,23-03-2016 13:52:22:592
598,7608968,1,1,1,23-03-2016 13:51:30:352
600,7608969,1,1,1,23-03-2016 13:50:36:192
602,7608970,1,1,1,23-03-2016 13:49:44:160
604,7608971,1,1,1,23-03-2016 13:49:04:032
606,7608972,1,1,1,23-03-2016 13:48:00:160
608,7608973,1,1,1,23-03-2016 13:46:44:096
610,7608974,1,1,1,23-03-2016 13:45:52:256
616,7608980,616,1,1,23-03-2016 13:44:17:856
618,7608981,1,1,1,23-03-2016 13:45:09:024
620,7608982,1,1,1,23-03-2016 14:52:36:256
622,7608983,1,1,1,23-03-2016 14:51:44:512
624,7608984,1,1,1,23-03-2016 14:50:54:064
626,7608985,1,1,1,23-03-2016 14:49:49:120
628,7608986,1,1,1,23-03-2016 14:49:03:776
630,7608987,1,1,1,23-03-2016 14:48:23:232
632,7608988,1,1,1,23-03-2016 14:47:25:280
634,7608989,1,1,1,23-03-2016 14:46:29:952
636,7612409,1,1,1,23-03-2016 02:00:37:216
638,7612410,1,1,1,23-03-2016 02:02:38:624
640,7612411,1,1,1,23-03-2016 02:05:39:136
642,7612412,1,1,1,23-03-2016 02:06:35:872
644,7612413,1,1,1,23-03-2016 02:07:42:528
646,7612414,1,1,1,23-03-2016 02:08:41:072
648,7612415,1,1,1,23-03-2016 02:09:35:520
650,7612416,1,1,1,23-03-2016 02:10:27:248
652,7612417,1,1,1,23-03-2016 02:11:19:584
654,7612418,1,1,1,23-03-2016 02:12:13:024
656,7612419,1,1,1,23-03-2016 02:13:10:160
658,7612420,1,1,1,23-03-2016 14:02:49:504
660,7612421,1,1,1,23-03-2016 14:04:14:864
662,7612422,1,1,1,23-03-2016 14:04:57:312
664,7612423,1,1,1,23-03-2016 14:05:41:744
666,7612424,1,1,1,23-03-2016 14:06:40:384
672,7612427,1,1,1,23-03-2016 14:09:09:680
674,7612428,1,1,1,23-03-2016 14:10:07:136
676,7612429,1,1,1,23-03-2016 14:10:57:664
678,7612430,1,1,1,23-03-2016 14:11:48:112
680,7612431,1,1,1,23-03-2016 14:13:07:472
682,7612432,1,1,1,23-03-2016 14:14:08:816
686,7612433,84,1,1,23-03-2016 14:15:14:256
688,7612434,1,1,1,23-03-2016 14:16:08:320
690,7612435,1,1,1,23-03-2016 14:17:06:160
692,7612436,1,1,1,23-03-2016 14:18:17:312
694,7612437,1,1,1,23-03-2016 14:24:52:816
696,7612438,1,1,1,23-03-2016 14:25:59:568
698,7612439,1,1,1,23-03-2016 14:26:47:104
700,7612440,1,1,1,23-03-2016 14:27:32:544
702,7612441,1,1,1,23-03-2016 14:28:16:880
704,7612442,1,1,1,23-03-2016 14:29:04:704
706,7612443,1,1,1,23-03-2016 14:29:53:952
708,7612444,1,1,1,23-03-2016 14:30:58:896
710,7612445,1,1,1,23-03-2016 14:31:47:728
712,7612446,1,1,1,23-03-2016 14:32:30:464
714,7612447,1,1,1,23-03-2016 14:33:15:696
716,7612448,1,1,1,23-03-2016 14:34:01:840
718,7612449,1,1,1,23-03-2016 14:34:50:272
720,7612450,1,1,1,23-03-2016 14:35:34:704
722,7612455,1,1,1,23-03-2016 14:37:19:488
724,7612456,1,1,1,23-03-2016 14:38:12:224
728,7612458,1,1,1,23-03-2016 14:40:05:312
730,7612459,1,1,1,23-03-2016 14:40:53:744
732,7612460,1,1,1,23-03-2016 14:41:44:000
734,7612461,1,1,1,23-03-2016 14:42:38:240
736,7612462,1,1,1,23-03-2016 14:43:24:672
738,7615932,1,1,1,23-03-2016 01:51:43:440
740,7615933,1,1,1,23-03-2016 01:50:55:600
742,7615934,1,1,1,23-03-2016 01:49:50:448
744,7615935,1,1,1,23-03-2016 01:48:59:520
746,7615936,1,1,1,23-03-2016 01:48:10:976
748,7615937,1,1,1,23-03-2016 01:47:22:640
750,7615938,1,1,1,23-03-2016 01:45:58:672
752,7615939,1,1,1,23-03-2016 01:43:49:280
754,7615940,1,1,1,23-03-2016 01:41:05:872
756,7615941,1,1,1,23-03-2016 01:40:18:320
758,7615942,1,1,1,23-03-2016 01:39:31:488
760,7615943,1,1,1,23-03-2016 01:38:42:336
762,7615944,1,1,1,23-03-2016 01:37:49:488
766,7615945,84,1,1,23-03-2016 01:36:51:008
772,7615947,84,1,1,23-03-2016 01:34:34:112
774,7615948,1,1,1,23-03-2016 01:33:25:168
776,7615949,1,1,1,23-03-2016 01:32:34:704
778,7615950,1,1,1,23-03-2016 01:30:38:000
780,7615951,1,1,1,23-03-2016 01:29:47:760
782,7615952,1,1,1,23-03-2016 01:28:59:792
784,7615953,1,1,1,23-03-2016 01:27:48:864
786,7615954,1,1,1,23-03-2016 01:27:04:320
788,7615955,1,1,1,23-03-2016 01:26:25:168
790,7615956,1,1,1,23-03-2016 01:25:39:840
794,7615957,84,1,1,23-03-2016 01:24:35:568
798,7615958,84,1,1,23-03-2016 01:23:24:800
800,7615959,1,1,1,23-03-2016 01:22:05:360
802,7615960,1,1,1,23-03-2016 01:19:06:128
804,7615961,1,1,1,23-03-2016 01:18:25:392
806,7615962,1,1,1,23-03-2016 01:17:39:168
808,7615963,1,1,1,23-03-2016 01:16:50:816
812,7615964,84,1,1,23-03-2016 01:15:57:856
814,7615965,1,1,1,23-03-2016 01:14:50:304
816,7615966,1,1,1,23-03-2016 01:13:58:160
818,7615967,1,1,1,23-03-2016 01:13:11:616
820,7615968,1,1,1,23-03-2016 01:12:29:296
822,7615969,1,1,1,23-03-2016 01:11:50:864
824,7615970,1,1,1,23-03-2016 01:11:10:320
826,7615971,1,1,1,23-03-2016 01:10:20:672
828,7615972,1,1,1,23-03-2016 01:09:27:632
830,7615973,1,1,1,23-03-2016 01:08:36:400
832,7615974,1,1,1,23-03-2016 01:07:47:744
834,7615975,1,1,1,23-03-2016 01:06:52:800
836,7615976,1,1,1,23-03-2016 02:24:09:168
838,7615977,1,1,1,23-03-2016 02:23:15:408
840,7615978,1,1,1,23-03-2016 02:22:08:256
842,7615979,1,1,1,23-03-2016 02:21:23:728
844,7615980,1,1,1,23-03-2016 02:20:38:096
846,7615981,1,1,1,23-03-2016 02:19:53:056
848,7615982,1,1,1,23-03-2016 02:19:01:808
850,7615983,1,1,1,23-03-2016 02:18:10:368
852,7615984,1,1,1,23-03-2016 02:17:15:936
854,7615985,1,1,1,23-03-2016 02:16:24:496
856,7615986,1,1,1,23-03-2016 02:15:29:056
858,7615987,1,1,1,23-03-2016 01:01:15:248
860,7615988,1,1,1,23-03-2016 01:00:21:120
862,7615989,1,1,1,23-03-2016 00:58:49:456
864,7615990,1,1,1,23-03-2016 00:57:53:216
866,7615991,1,1,1,23-03-2016 00:56:45:872
868,7615992,1,1,1,23-03-2016 04:37:21:584
870,7615993,1,1,1,23-03-2016 04:39:59:600
872,7615994,1,1,1,23-03-2016 04:40:55:344
874,7615995,1,1,1,23-03-2016 04:41:40:080
876,7615996,1,1,1,23-03-2016 04:42:55:744
878,7615997,1,1,1,23-03-2016 04:43:39:776
880,7615998,1,1,1,23-03-2016 04:45:03:840
882,7615999,1,1,1,23-03-2016 04:45:44:176
886,7616000,84,1,1,23-03-2016 04:46:49:408
888,7616001,1,1,1,23-03-2016 04:47:45:760
890,7616002,1,1,1,23-03-2016 04:48:36:608
892,7616003,1,1,1,23-03-2016 04:49:29:136
894,7616004,1,1,1,23-03-2016 04:50:28:192
896,7616005,1,1,1,23-03-2016 04:51:20:032
898,7616006,1,1,1,23-03-2016 04:52:23:792
900,7616007,1,1,1,23-03-2016 04:53:24:144
902,7616008,1,1,1,23-03-2016 15:20:39:728
904,7616009,1,1,1,23-03-2016 00:47:48:912
906,7616010,1,1,1,23-03-2016 00:46:43:856
908,7616011,1,1,1,23-03-2016 00:45:38:512
910,7616012,1,1,1,23-03-2016 00:44:44:672
912,7616013,1,1,1,23-03-2016 00:43:57:536
914,7616014,1,1,1,23-03-2016 00:43:06:784
916,7616015,1,1,1,23-03-2016 00:42:10:240
918,7616016,1,1,1,23-03-2016 00:40:58:688
920,7616017,1,1,1,23-03-2016 00:40:01:632
922,7616018,1,1,1,23-03-2016 00:38:56:576
924,7616019,1,1,1,23-03-2016 00:38:03:936
926,7616020,1,1,1,23-03-2016 00:37:10:976
928,7616021,1,1,1,23-03-2016 00:35:48:224
930,7616022,1,1,1,23-03-2016 00:34:40:464
932,7616023,1,1,1,23-03-2016 00:33:44:016
934,7616024,1,1,1,23-03-2016 00:31:22:816
936,7616025,1,1,1,23-03-2016 00:27:49:120
938,7616026,1,1,1,23-03-2016 00:26:53:376
940,7616027,1,1,1,23-03-2016 00:26:04:736
942,7619598,84,1,1,23-03-2016 07:30:02:496
944,7619599,84,1,1,23-03-2016 07:31:52:672
946,7619600,84,1,1,23-03-2016 07:32:44:720
948,7619601,84,1,1,23-03-2016 07:33:34:048
950,7619602,84,1,1,23-03-2016 07:34:34:400
952,7619603,84,1,1,23-03-2016 07:35:49:360
954,7619604,84,1,1,23-03-2016 07:36:49:520
956,7619605,84,1,1,23-03-2016 07:38:15:088
958,7619606,84,1,1,23-03-2016 07:39:06:336
960,7619607,84,1,1,23-03-2016 07:40:02:288
962,7619608,84,1,1,23-03-2016 07:40:49:024
964,7619609,84,1,1,23-03-2016 07:41:40:336
966,7619610,84,1,1,23-03-2016 07:42:30:784
968,7619611,84,1,1,23-03-2016 07:43:23:216
970,7619612,84,1,1,23-03-2016 07:44:23:568
972,7623416,1,1,1,23-03-2016 00:18:15:808
974,7623417,1,1,1,23-03-2016 00:17:23:552
976,7623418,1,1,1,23-03-2016 00:16:25:104
978,7623419,1,1,1,23-03-2016 00:15:38:080
980,7623420,1,1,1,23-03-2016 00:14:46:928
982,7623421,1,1,1,23-03-2016 00:13:57:072
984,7623422,1,1,1,23-03-2016 00:12:57:616
986,7623423,1,1,1,23-03-2016 00:11:54:656
988,7623424,1,1,1,23-03-2016 00:10:37:488
990,7623425,1,1,1,23-03-2016 00:09:43:744
992,7623426,1,1,1,23-03-2016 00:08:54:384
994,7623427,1,1,1,23-03-2016 00:07:18:896
998,7623428,84,1,1,23-03-2016 00:06:18:416
1002,7623429,84,1,1,23-03-2016 00:04:39:808
1004,7623430,1,1,1,23-03-2016 00:03:36:160
1006,7623431,1,1,1,23-03-2016 00:02:40:096
1008,7631156,1,1,1,23-03-2016 15:37:47:520
1010,7631157,1,1,1,23-03-2016 15:28:07:712
1012,7631158,1,1,1,23-03-2016 15:27:29:584
1014,7631159,1,1,1,23-03-2016 15:26:46:656
1016,7631160,1,1,1,23-03-2016 15:26:09:632
1018,7631161,1,1,1,23-03-2016 15:25:32:784
1020,7631162,1,1,1,23-03-2016 15:24:49:760
1022,7631163,1,1,1,23-03-2016 15:24:13:520
1024,7631164,1,1,1,23-03-2016 15:23:30:096
1026,7631165,1,1,1,23-03-2016 15:22:50:352
1028,7631166,1,1,1,23-03-2016 15:22:13:824
1030,7631167,1,1,1,23-03-2016 15:21:36:096
1032,7631168,1,1,1,23-03-2016 15:20:57:728
1034,7631169,1,1,1,23-03-2016 15:20:21:728
1036,7631170,1,1,1,23-03-2016 15:19:45:696
1038,7631171,1,1,1,23-03-2016 15:19:05:760
1040,7631172,1,1,1,23-03-2016 15:18:24:624
1042,7631173,1,1,1,23-03-2016 15:17:46:992
1044,7631174,1,1,1,23-03-2016 15:17:08:256
1046,7631175,1,1,1,23-03-2016 15:16:30:128
1048,7631176,1,1,1,23-03-2016 15:15:44:096
1050,7631177,1,1,1,23-03-2016 15:15:05:168
1052,7631178,1,1,1,23-03-2016 15:14:26:336
1054,7631179,1,1,1,23-03-2016 15:13:49:408
1056,7631180,1,1,1,23-03-2016 15:13:08:672
1058,7631181,1,1,1,23-03-2016 15:12:31:952
1060,7631182,1,1,1,23-03-2016 15:11:54:208
1062,7631183,1,1,1,23-03-2016 15:11:14:080
1064,7631184,1,1,1,23-03-2016 15:10:35:360
1066,7631185,1,1,1,23-03-2016 15:09:55:328
1068,7631186,1,1,1,23-03-2016 15:09:17:488
1070,7631187,1,1,1,23-03-2016 15:08:27:152
1074,7631188,84,1,1,23-03-2016 15:07:32:192
1076,7631189,1,1,1,23-03-2016 15:05:46:832
1078,7631190,1,1,1,23-03-2016 15:05:10:704
1080,7631191,1,1,1,23-03-2016 15:04:17:056
1082,7631192,1,1,1,23-03-2016 15:02:55:296
1084,7631193,1,1,1,23-03-2016 15:02:15:456
1086,7631194,1,1,1,23-03-2016 15:01:35:520
1088,7631195,1,1,1,23-03-2016 15:00:54:384
